bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1371863,972655,2020-07-20,Senate,"Senate Environmental Conservation Committee Vote",10,1,0,0,11
1371863,973275,2020-07-22,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1371863,973680,2020-07-22,Senate,"Senate Floor Vote - Final Passage",55,5,0,0,60
1371864,972432,2020-07-20,Senate,"Senate Higher Education Committee Vote",11,0,0,0,11
1371864,974042,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1371864,974043,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1371868,972672,2020-07-21,Senate,"Senate Social Services Committee Vote",7,0,0,0,7
1371868,973643,2020-07-22,Senate,"Senate Floor Vote - Final Passage",59,1,0,0,60
1371868,973977,2020-07-21,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1371869,972331,2020-07-20,Senate,"Senate Aging Committee Vote",6,0,0,0,6
1371869,973250,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1371869,973633,2020-07-22,Senate,"Senate Floor Vote - Final Passage",54,6,0,0,60
1372033,972291,2020-07-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1372033,974006,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372033,974007,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372207,972435,2020-07-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1372207,974046,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372207,974047,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372208,972705,2020-07-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1372208,973342,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372208,973684,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372208,973808,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372213,972454,2020-07-20,Senate,"Senate Local Government Committee Vote",5,2,0,0,7
1372213,973163,2020-07-22,Senate,"Senate Floor Vote - Final Passage",36,24,0,0,60
1372213,973337,2020-07-22,Senate,"Senate Rules Committee Vote",15,4,0,0,19
1372217,972702,2020-07-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1372217,973331,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372217,973693,2020-07-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372217,973964,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372228,972887,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1372228,972888,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1372239,972636,2020-07-21,Senate,"Senate Finance Committee Vote",22,1,0,0,23
1372239,974037,2020-07-21,Senate,"Senate Finance Committee Vote",22,1,0,0,23
1372239,974038,2020-07-22,Senate,"Senate Floor Vote - Final Passage",59,1,0,0,60
1372239,974039,2020-07-22,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1372257,972866,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",27,5,0,2,34
1372257,973113,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",28,1,0,1,30
1372257,973575,2020-07-24,Assembly,"Assembly Floor Vote - Final Passage",121,20,0,4,145
1372276,972916,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1372276,972917,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1372296,970916,2020-07-13,Assembly,"Assembly Economic Development Committee: Favorable refer to committee Ways and Means",23,1,0,1,25
1372296,971771,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",31,1,0,2,34
1372296,972203,2020-07-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,3,30
1372296,972624,2020-07-21,Assembly,"Assembly Floor Vote - Final Passage",141,1,0,3,145
1372296,973159,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372302,972844,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",28,4,0,2,34
1372302,973098,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1372328,972420,2020-07-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1372328,974011,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372328,974012,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372430,973486,2020-07-22,Senate,"Senate Floor Vote - Final Passage",41,19,0,0,60
1372430,973979,2020-07-21,Senate,"Senate Rules Committee Vote",15,4,0,0,19
1372789,972967,2020-07-20,Senate,"Senate Labor Committee Vote",12,1,0,0,13
1372789,973357,2020-07-22,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1372789,973718,2020-07-23,Senate,"Senate Floor Vote - Final Passage",54,6,0,0,60
1372791,972461,2020-07-20,Senate,"Senate Local Government Committee Vote",5,2,0,0,7
1372791,972688,2020-07-21,Senate,"Senate Finance Committee Vote",19,4,0,0,23
1372791,973330,2020-07-22,Senate,"Senate Rules Committee Vote",14,5,0,0,19
1372791,973646,2020-07-23,Senate,"Senate Floor Vote - Final Passage",39,21,0,0,60
1372799,972872,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1372799,972873,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1372805,972293,2020-07-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1372805,974022,2020-07-22,Senate,"Senate Floor Vote - Final Passage",58,2,0,0,60
1372805,974023,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372831,973442,2020-07-22,Senate,"Senate Floor Vote - Final Passage",39,21,0,0,60
1372831,973963,2020-07-21,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1372839,972345,2020-07-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1372839,974048,2020-07-22,Senate,"Senate Floor Vote - Final Passage",58,2,0,0,60
1372839,974049,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372851,971058,2020-07-14,Assembly,"Assembly Higher Education Committee: Favorable refer to committee Ways and Means",25,0,0,0,25
1372851,971868,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1372851,972990,2020-07-21,Assembly,"Assembly Rules Committee: Favorable",26,0,0,4,30
1372851,973248,2020-07-22,Assembly,"Assembly Floor Vote - Final Passage",142,0,0,3,145
1372851,973511,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372865,971292,2020-07-15,Assembly,"Assembly Social Services Committee: Favorable refer to committee Ways and Means",16,1,0,0,17
1372865,971899,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",29,3,0,2,34
1372865,972992,2020-07-21,Assembly,"Assembly Rules Committee: Favorable",26,0,0,4,30
1372866,970828,2020-07-13,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable refer to committee Codes",26,0,0,0,26
1372866,971844,2020-07-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",20,1,0,1,22
1372983,972829,2020-07-20,Senate,"Senate Civil Service and Pensions Committee Vote",7,0,0,0,7
1372983,972830,2020-07-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1372983,973207,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1372983,973312,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1372983,973443,2020-07-23,Assembly,"Assembly Floor Vote - Final Passage",134,7,0,4,145
1372984,971240,2020-07-15,Assembly,"Assembly Small Business Committee: Favorable refer to committee Rules",13,0,0,3,16
1372984,972212,2020-07-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,3,30
1372991,971084,2020-07-14,Assembly,"Assembly Environmental Conservation Committee: Favorable refer to committee Ways and Means",26,1,0,1,28
1372991,972849,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1372991,973025,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1372991,973490,2020-07-24,Assembly,"Assembly Floor Vote - Final Passage",139,2,0,4,145
1373003,970870,2020-07-13,Assembly,"Assembly Cities Committee: Favorable refer to committee Ways and Means",14,0,0,0,14
1373003,971878,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1373003,972570,2020-07-21,Assembly,"Assembly Rules Committee: Favorable",26,0,0,4,30
1373003,973138,2020-07-22,Assembly,"Assembly Floor Vote - Final Passage",141,1,0,3,145
1373003,973699,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373010,972670,2020-07-21,Senate,"Senate Banks Committee Vote",9,2,0,0,11
1373010,974092,2020-07-22,Senate,"Senate Rules Committee Vote",17,2,0,0,19
1373010,974093,2020-07-23,Senate,"Senate Floor Vote - Final Passage",48,12,0,0,60
1373014,971409,2020-07-16,Assembly,"Assembly Governmental Operations Committee: Favorable refer to committee Rules",14,0,0,0,14
1373014,972184,2020-07-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,3,30
1373014,972727,2020-07-21,Assembly,"Assembly Floor Vote - Final Passage",142,0,0,3,145
1373014,973521,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373016,974111,2020-07-22,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1373016,974112,2020-07-23,Senate,"Senate Floor Vote - Final Passage",57,3,0,0,60
1373026,971392,2020-07-16,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Rules",19,0,0,1,20
1373026,972994,2020-07-21,Assembly,"Assembly Rules Committee: Favorable",26,0,0,4,30
1373026,973384,2020-07-23,Assembly,"Assembly Floor Vote - Final Passage",141,0,0,4,145
1373026,973678,2020-07-23,Senate,"Senate Floor Vote - Final Passage",47,13,0,0,60
1373030,972715,2020-07-20,Senate,"Senate Health Committee Vote",14,0,0,1,15
1373030,974103,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373030,974104,2020-07-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373032,971297,2020-07-15,Assembly,"Assembly Veterans' Affairs Committee: Favorable refer to committee Ways and Means",17,0,0,2,19
1373032,971850,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1373032,973261,2020-07-23,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1373041,972666,2020-07-21,Senate,"Senate Banks Committee Vote",8,3,0,0,11
1373041,973276,2020-07-22,Senate,"Senate Rules Committee Vote",13,6,0,0,19
1373041,973648,2020-07-23,Senate,"Senate Floor Vote - Final Passage",40,20,0,0,60
1373054,971059,2020-07-14,Assembly,"Assembly Higher Education Committee: Favorable refer to committee Ways and Means",25,0,0,0,25
1373054,971843,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,2,34
1373054,972997,2020-07-21,Assembly,"Assembly Rules Committee: Favorable",26,0,0,4,30
1373054,973253,2020-07-22,Senate,"Senate Floor Vote - Final Passage",59,1,0,0,60
1373054,973254,2020-07-22,Assembly,"Assembly Floor Vote - Final Passage",141,1,0,3,145
1373061,970741,2020-07-13,Assembly,"Assembly Health Committee: Favorable refer to committee Codes",24,0,0,2,26
1373061,971858,2020-07-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",21,0,0,1,22
1373061,973259,2020-07-23,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1373063,971088,2020-07-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Rules",16,0,0,0,16
1373065,971428,2020-07-16,Assembly,"Assembly Governmental Employees Committee: Favorable refer to committee Ways and Means",14,0,0,0,14
1373065,971829,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",31,1,0,2,34
1373065,972579,2020-07-21,Assembly,"Assembly Rules Committee: Favorable",26,0,0,4,30
1373065,973139,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373065,973140,2020-07-22,Assembly,"Assembly Floor Vote - Final Passage",136,6,0,3,145
1373072,972287,2020-07-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1373072,973277,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373072,973397,2020-07-24,Assembly,"Assembly Floor Vote - Final Passage",134,7,0,4,145
1373072,973687,2020-07-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373073,970959,2020-07-13,Assembly,"Assembly Consumer Affairs And Protection Committee: Favorable refer to committee Rules",15,0,0,1,16
1373073,972163,2020-07-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,3,30
1373076,971032,2020-07-14,Assembly,"Assembly Environmental Conservation Committee: Favorable refer to committee Codes",27,0,0,1,28
1373076,971879,2020-07-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",21,0,0,1,22
1373076,973010,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",25,0,0,5,30
1373076,973419,2020-07-23,Assembly,"Assembly Floor Vote - Final Passage",141,0,0,4,145
1373076,973701,2020-07-23,Senate,"Senate Floor Vote - Final Passage",57,3,0,0,60
1373077,971435,2020-07-16,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Ways and Means",18,1,0,1,20
1373077,971860,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",25,7,0,2,34
1373077,973114,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1373153,973358,2020-07-22,Senate,"Senate Rules Committee Vote",15,4,0,0,19
1373153,973716,2020-07-23,Senate,"Senate Floor Vote - Final Passage",46,14,0,0,60
1373160,972637,2020-07-21,Senate,"Senate Social Services Committee Vote",7,0,0,0,7
1373160,974101,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373160,974102,2020-07-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373180,972818,2020-07-21,Senate,"Senate Social Services Committee Vote",7,0,0,0,7
1373180,973162,2020-07-22,Senate,"Senate Floor Vote - Final Passage",49,11,0,0,60
1373180,973318,2020-07-22,Senate,"Senate Rules Committee Vote",16,3,0,0,19
1373183,972651,2020-07-20,Senate,"Senate Investigations and Government Operations Committee Vote",5,1,0,0,6
1373183,974056,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373183,974057,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373235,971446,2020-07-16,Assembly,"Assembly Governmental Employees Committee: Favorable refer to committee Ways and Means",14,0,0,0,14
1373235,971892,2020-07-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",22,10,0,2,34
1373235,972890,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",29,0,0,1,30
1373236,972699,2020-07-20,Senate,"Senate Labor Committee Vote",13,0,0,0,13
1373236,973365,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373236,973724,2020-07-23,Senate,"Senate Floor Vote - Final Passage",59,1,0,0,60
1373298,972656,2020-07-20,Senate,"Senate Environmental Conservation Committee Vote",10,1,0,0,11
1373298,974085,2020-07-22,Senate,"Senate Rules Committee Vote",17,2,0,0,19
1373298,974086,2020-07-23,Senate,"Senate Floor Vote - Final Passage",51,9,0,0,60
1373300,972674,2020-07-20,Senate,"Senate Civil Service and Pensions Committee Vote",7,0,0,0,7
1373300,972675,2020-07-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1373300,973164,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373300,973279,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373300,973394,2020-07-24,Assembly,"Assembly Floor Vote - Final Passage",134,7,0,4,145
1373305,972286,2020-07-20,Senate,"Senate Local Government Committee Vote",6,1,0,0,7
1373305,974094,2020-07-22,Senate,"Senate Rules Committee Vote",14,5,0,0,19
1373305,974095,2020-07-23,Senate,"Senate Floor Vote - Final Passage",47,13,0,0,60
1373307,972411,2020-07-20,Senate,"Senate Corporations, Authorities and Commissions Committee Vote",7,0,0,0,7
1373307,973333,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373307,973664,2020-07-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373309,973062,2020-07-21,Senate,"Senate Banks Committee Vote",7,4,0,0,11
1373309,973286,2020-07-22,Senate,"Senate Rules Committee Vote",13,6,0,0,19
1373309,973671,2020-07-23,Senate,"Senate Floor Vote - Final Passage",40,20,0,0,60
1373369,972693,2020-07-21,Senate,"Senate Elections Committee Vote",5,2,0,0,7
1373369,974026,2020-07-22,Senate,"Senate Floor Vote - Final Passage",41,19,0,0,60
1373369,974027,2020-07-22,Senate,"Senate Rules Committee Vote",13,6,0,0,19
1373370,972436,2020-07-20,Senate,"Senate Corporations, Authorities and Commissions Committee Vote",7,0,0,0,7
1373370,973346,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373370,973714,2020-07-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1373371,972650,2020-07-21,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1373371,973274,2020-07-22,Senate,"Senate Rules Committee Vote",13,6,0,0,19
1373371,973393,2020-07-23,Assembly,"Assembly Floor Vote - Final Passage",100,41,0,4,145
1373371,973681,2020-07-22,Senate,"Senate Floor Vote - Final Passage",43,17,0,0,60
1373376,972409,2020-07-20,Senate,"Senate Consumer Protection Committee Vote",6,0,0,0,6
1373376,973246,2020-07-22,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1373376,973659,2020-07-23,Senate,"Senate Floor Vote - Final Passage",59,1,0,0,60
1373380,971747,2020-07-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",15,6,0,1,22
1373380,973008,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",19,6,0,5,30
1373381,971905,2020-07-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",21,0,0,1,22
1373396,972854,2020-07-22,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",22,10,0,2,34
1373396,973106,2020-07-22,Assembly,"Assembly Rules Committee: Favorable",22,7,0,1,30
1373411,972665,2020-07-20,Senate,"Senate Health Committee Vote",13,1,0,1,15
1373411,973349,2020-07-22,Senate,"Senate Rules Committee Vote",15,4,0,0,19
1373411,973737,2020-07-23,Senate,"Senate Floor Vote - Final Passage",43,17,0,0,60
1373412,971889,2020-07-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",21,0,0,1,22
1373412,972161,2020-07-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,3,30
1373412,972993,2020-07-21,Assembly,"Assembly Floor Vote - Final Passage",141,1,0,3,145
1373412,973677,2020-07-22,Senate,"Senate Floor Vote - Final Passage",41,19,0,0,60
1373427,972400,2020-07-20,Senate,"Senate Local Government Committee Vote",5,2,0,0,7
1373427,973178,2020-07-22,Senate,"Senate Floor Vote - Final Passage",42,18,0,0,60
1373427,973361,2020-07-22,Senate,"Senate Rules Committee Vote",13,6,0,0,19
1373434,973236,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
